name,country,lat,lon,population,,,
Villa Presidente Frei, Ñuñoa, Santiago, Chile,CL,-33.46069,-70.58024,15000
Berlin Steglitz Zehlendorf,DE,52.43485,13.24183,290506,,,
Xiuying,CN,20.00073,110.29359,290000,,,
Paulista,BR,-7.94083,-34.87306,289971,,,
Limeira,BR,-22.56472,-47.40167,289665,,,
Victoria,CA,48.43294,-123.3693,289625,,,
Beihai,CN,21.48333,109.1,289568,,,
Huizhou,CN,23.08333,114.4,289201,,,
Tsuen Wan,HK,22.37066,114.10479,288728,,,
Sétif,DZ,36.19112,5.41373,288461,,,
Marienthal,DE,53.56667,10.08333,287101,,,
Viamão,BR,-30.08111,-51.02333,285269,,,
Zagazig,EG,30.58768,31.502,285097,,,
Ismailia,EG,30.60427,32.27225,284813,,,
Karlsruhe,DE,49.00472,8.38583,283799,,,
Suzano,BR,-23.5425,-46.31083,283314,,,
Pétionville,HT,18.5125,-72.28528,283052,,,
Logan City,AU,-27.63917,153.10944,282673,,,
Valparaíso,CL,-33.03932,-71.62725,282448,,,
Palu,ID,-0.8917,119.8707,282431,,,
Itagüí,CO,6.18461,-75.59913,281853,,,
Narsingdi,BD,23.92298,90.71768,281080,,,
Batna,DZ,35.55597,6.17414,280798,,,
Chuzhou,CN,32.32194,118.29778,280582,,,
Hamburg-Nord,DE,53.58935,9.984,280000,,,
Windsor,CA,42.30008,-83.01654,278013,,,
Gijón,ES,43.53573,-5.66152,277554,,,
Nantes,FR,47.21725,-1.55336,277269,,,
Cuenca,EC,-2.90054,-79.00453,276964,,,
Bahía Blanca,AR,-38.7196,-62.27243,276546,,,
Sukabumi,ID,-6.91806,106.92667,276414,,,
Bab Ezzouar,DZ,36.72615,3.18291,275630,,,
Mokolo,CM,10.73978,13.80188,275239,,,
Caucaia,BR,-3.73611,-38.65306,275019,,,
Strasbourg,FR,48.58342,7.74296,274845,,,
Belfast,GB,54.58333,-5.93333,274770,,,
Kashi,CN,39.45472,75.97972,274717,,,
Herāt,AF,34.34817,62.19967,272806,,,
Guantánamo,CU,20.14444,-75.20917,272801,,,
Petrópolis,BR,-22.505,-43.17861,272691,,,
Wiesbaden,DE,50.08258,8.24932,272432,,,
Montería,CO,8.74798,-75.88143,272420,,,
Tasikmalaya,ID,-7.3274,108.2207,271143,,,
Linyi,CN,35.06306,118.34278,270669,,,
Münster,DE,51.96236,7.62571,270184,,,
Gelsenkirchen,DE,51.5075,7.12283,270028,,,
Tshikapa,CD,-6.41621,20.79995,267462,,,
Kafr ad Dawwār,EG,31.13385,30.12843,267370,,,
Chengzhong,CN,30.94454,113.55284,265886,,,
Wuzhou,CN,23.48333,111.31667,265846,,,
Hulan Ergi,CN,47.20417,123.63333,265344,,,
Aachen,DE,50.77664,6.08342,265208,,,
Sumqayıt,AZ,40.58972,49.66861,265150,,,
Mianyang,CN,31.45934,104.75424,264136,,,
Eixample,ES,41.38896,2.16179,262485,,,
Paraná,AR,-31.73197,-60.5238,262295,,,
Mönchengladbach,DE,51.18539,6.44172,261742,,,
Markham,CA,43.86682,-79.2663,261573,,,
Sincelejo,CO,9.30472,-75.39778,261187,,,
Tongliao,CN,43.6125,122.26528,261110,,,
Uberaba,BR,-19.74833,-47.93194,260843,,,
Stoke-on-Trent,GB,53.00415,-2.18538,260419,,,
Aral,CN,40.51556,81.26361,260000,,,
Augsburg,DE,48.36667,10.88333,259196,,,
Jiujiang,CN,29.73333,115.98333,258807,,,
Jining,CN,41.0275,113.10583,258757,,,
Popayán,CO,2.43823,-76.61316,258653,,,
Pekalongan,ID,-6.8886,109.6753,257945,,,
Rio Branco,BR,-9.97472,-67.81,257642,,,
Cascavel,BR,-24.95583,-53.45528,257172,,,
L'Hospitalet de Llobregat,ES,41.35967,2.10028,257038,,,
Espoo,FI,60.2052,24.6522,256760,,,
Latina,ES,40.38897,-3.74569,256644,,,
Laochenglu,CN,42.9251,89.16831,254900,,,
Heze,CN,35.24306,115.44111,254602,,,
Cirebon,ID,-6.7063,108.557,254298,,,
Novo Hamburgo,BR,-29.67833,-51.13056,253841,,,
Cox’s Bāzār,BD,21.45388,91.96765,253788,,,
Carabanchel,ES,40.39094,-3.7242,253678,,,
Vitória da Conquista,BR,-14.86611,-40.83944,253137,,,
Laohekou,CN,32.38583,111.66778,253112,,,
Talcahuano,CL,-36.72494,-73.11684,252968,,,
Wolverhampton,GB,52.58547,-2.12296,252791,,,
Dire Dawa,ET,9.59306,41.86611,252279,,,
Floridablanca,CO,7.06222,-73.08644,252267,,,
Suihua,CN,46.63954,126.99508,252245,,,
Barueri,BR,-23.51056,-46.87611,251994,,,
Eimsbüttel,DE,53.56667,9.98333,251907,,,
Liupanshui,CN,26.59444,104.83333,251900,,,
Taubaté,BR,-23.02639,-45.55528,251641,,,
Nanyang,CN,32.99472,112.53278,251532,,,
Governador Valadares,BR,-18.85111,-41.94944,250878,,,
Banda Aceh,ID,5.5577,95.3222,250757,,,
Wafangdian,CN,39.61833,122.00806,250591,,,
Santa Clara,CU,22.4,-79.96667,250512,,,
Altona,DE,53.55,9.93333,250192,,,
Praia Grande,BR,-24.00583,-46.40278,250027,,,
Port-de-Paix,HT,19.9389,-72.83257,250000,,,
San Bernardo,CL,-33.59218,-70.6996,249858,,,
Várzea Grande,BR,-15.64667,-56.1325,249752,,,
Volta Redonda,BR,-22.52306,-44.10417,249580,,,
Santa Maria,BR,-29.68417,-53.80694,249219,,,
Montpellier,FR,43.61092,3.87723,248252,,,
Oshawa,CA,43.90012,-78.84957,247989,,,
Palmira,CO,3.53944,-76.30361,247986,,,
Plymouth,GB,50.37153,-4.14305,247297,,,
Chemnitz,DE,50.83333,12.91667,247220,,,
Nottingham,GB,52.9536,-1.15047,246654,,,
Rizhao,CN,35.4275,119.45528,246387,,,
Southampton,GB,50.90395,-1.40428,246201,,,
A Coruña,ES,43.37135,-8.396,246056,,,
Ji’an,CN,27.11716,114.97927,245000,,,
Braunschweig,DE,52.26594,10.52673,244715,,,
Hebi,CN,35.89917,114.1925,244662,,,
Puente de Vallecas,ES,40.39235,-3.6597,244151,,,
Reading,GB,51.45625,-0.97113,244070,,,
Jessore,BD,23.16971,89.21371,243987,,,
Santa Luzia,BR,-19.76972,-43.85139,243503,,,
Gatineau,CA,45.47723,-75.70164,242124,,,
Yibin,CN,28.76667,104.62383,242111,,,
Neuquén,AR,-38.95161,-68.0591,242092,,,
Berlin Reinickendorf,DE,52.56667,13.33333,241756,,,
Aswan,EG,24.09082,32.89942,241261,,,
Buenaventura,CO,3.8801,-77.03116,240387,,,
Lǝnkǝran,AZ,38.75428,48.85062,240300,,,
Halle Neustadt,DE,51.47924,11.91605,240000,,,
Xiantao,CN,30.38333,113.4,239406,,,
Vaughan,CA,43.8361,-79.49827,238866,,,
Gravataí,BR,-29.94444,-50.99194,238778,,,
Nāgarpur,BD,24.05783,89.87696,238422,,,
Temuco,CL,-38.73965,-72.59842,238129,,,
Krefeld,DE,51.33921,6.58615,237984,,,
Århus,DK,56.15674,10.21076,237551,,,
Tegal,ID,-6.8694,109.1402,237084,,,
Djougou,BJ,9.70853,1.66598,237040,,,
Sylhet,BD,24.89904,91.87198,237000,,,
Yuci,CN,37.68028,112.73194,235929,,,
Gasteiz / Vitoria,ES,42.84998,-2.67268,235661,,,
Caruaru,BR,-8.28333,-35.97611,235371,,,
Qinā,EG,26.16418,32.72671,235362,,,
Boa Vista,BR,2.81972,-60.67333,235150,,,
Kediri,ID,-7.81667,112.01667,235143,,,
Derby,GB,52.92277,-1.47663,235029,,,
Georgetown,GY,6.80448,-58.15527,235017,,,
Granada,ES,37.18817,-3.60667,234325,,,
Porto-Novo,BJ,6.49646,2.60359,234168,,,
Halle (Saale),DE,51.5,12,234107,,,
Hamburg-Mitte,DE,53.55,10.01667,233144,,,
Takoradi,GH,4.88447,-1.75536,232919,,,
Kiel,DE,54.32133,10.13489,232758,,,
Linfen,CN,36.08889,111.51889,232566,,,
Bordeaux,FR,44.84044,-0.5805,231844,,,
Gent,BE,51.05,3.71667,231493,,,
Ngaoundéré,CM,7.32765,13.58472,231357,,,
Elche,ES,38.26218,-0.70107,230112,,,
Ḩalwān,EG,29.84144,31.30084,230000,,,
Magdeburg,DE,52.12773,11.62916,229826,,,
Longueuil,CA,45.53121,-73.51806,229330,,,
Croix des Bouquets,HT,18.57512,-72.22302,229127,,,
Binjai,ID,3.6001,98.4854,228763,,,
Ipatinga,BR,-19.46833,-42.53667,228746,,,
Lille,FR,50.63297,3.05858,228328,,,
Ciudad Lineal,ES,40.45349,-3.65434,228171,,,
Bexley,GB,51.44162,0.14866,228000,,,
Sumaré,BR,-22.82194,-47.26694,227977,,,
Damanhūr,EG,31.03917,30.46914,227943,,,
Nassau,BS,25.05823,-77.34306,227940,,,
Iquique,CL,-20.22036,-70.13913,227499,,,
Diez de Octubre,CU,23.0881,-82.3597,227293,,,
Al Minyā,EG,28.10988,30.7503,227150,,,
Liaocheng,CN,36.44389,115.96472,226930,,,
Neue Neustadt,DE,52.15,11.63333,226851,,,
Fendou,CN,46.64142,124.86283,226298,,,
Ajman,AE,25.41111,55.43504,226172,,,
Huambo,AO,-12.77611,15.73917,226145,,,
Geelong,AU,-38.14711,144.36069,226034,,,
Huanggang,CN,23.67704,116.99961,225956,,,
Bukavu,CD,-2.49076,28.84281,225389,,,
Juazeiro do Norte,BR,-7.21306,-39.31528,225230,,,
Mymensingh,BD,24.75636,90.40646,225126,,,
Jingling,CN,30.65,113.1,224871,,,
Sucre,BO,-19.03332,-65.26274,224838,,,
Oviedo,ES,43.36029,-5.84476,224005,,,
Berlin Spandau,DE,52.5511,13.19921,223862,,,
Nārāyanganj,BD,23.61352,90.50298,223622,,,
Tongchuan,CN,35.08056,109.08972,223603,,,
Xintai,CN,35.90056,117.75194,222459,,,
Santa Cruz de Tenerife,ES,28.46824,-16.25462,222417,,,
Graz,AT,47.06667,15.45,222326,,,
Embu,BR,-23.64889,-46.85222,221733,,,
Formosa,AR,-26.17753,-58.17814,221383,,,
Banja Luka,BA,44.77583,17.18556,221106,,,
Sant Martí,ES,41.41814,2.19933,221029,,,
Wuxue,CN,29.85058,115.5525,220661,,,
Babruysk,BY,53.1384,29.2214,220517,,,
Fuencarral-El Pardo,ES,40.4984,-3.7314,220085,,,
Badalona,ES,41.45004,2.24741,219547,,,
Oberhausen,DE,51.47311,6.88074,219176,,,
Wuhai,CN,39.68442,106.81582,218427,,,
Bertoua,CM,4.57728,13.68459,218111,,,
Imperatriz,BR,-5.52639,-47.49167,218106,,,
San Pedro de Macorís,DO,18.46156,-69.29718,217899,,,
Purwokerto,ID,-7.42139,109.23444,217222,,,
Colombo,BR,-25.29167,-49.22417,217000,,,
Hobart,AU,-42.87936,147.32941,216656,,,
Freiburg,DE,47.9959,7.85222,215966,,,
Purwakarta,ID,-6.55694,107.44333,215803,,,
Daloa,CI,6.87736,-6.45022,215652,,,
Mekele,ET,13.49667,39.47528,215546,,,
Concepción,CL,-36.82699,-73.04977,215413,,,
Jinzhou,CN,39.1,121.71667,215386,,,
Taboão da Serra,BR,-23.62611,-46.79167,214523,,,
Nazrēt,ET,8.55,39.26667,213995,,,
Guangyuan,CN,32.44202,105.823,213365,,,
Jacareí,BR,-23.30528,-45.96583,213110,,,
Loa Janan,ID,-0.58295,117.09503,212816,,,
Rancagua,CL,-34.17083,-70.74444,212695,,,
Marília,BR,-22.21389,-49.94583,212218,,,
Lübeck,DE,53.86893,10.68729,212207,,,
Cartagena,ES,37.60512,-0.98623,211996,,,
Hailar,CN,49.2,119.7,211066,,,
Terrassa,ES,41.56667,2.01667,210941,,,
Daliang,CN,22.84067,113.2503,210411,,,
Arroyo Naranjo,CU,23.03611,-82.37167,210053,,,
Arroyo Naranjo,CU,23.0144,-82.3031,210053,,,
Bogra,BD,24.85098,89.37108,210000,,,
Pematangsiantar,ID,2.9595,99.0687,209614,,,
Presidente Prudente,BR,-22.12556,-51.38889,209502,,,
Sanming,CN,26.24861,117.61861,209444,,,
Sohag,EG,26.55695,31.69478,209419,,,
Rennes,FR,48.11198,-1.67429,209375,,,
São Leopoldo,BR,-29.76028,-51.14722,209229,,,
Oruro,BO,-17.98333,-67.15,208684,,,
La Romana,DO,18.42734,-68.97285,208437,,,
Gaborone,BW,-24.65451,25.90859,208411,,,
Hangu,CN,39.24889,117.78917,208369,,,
Lobito,AO,-12.3644,13.53601,207932,,,
Ciputat,ID,-6.2375,106.69556,207858,,,
Jerez de la Frontera,ES,36.68645,-6.13606,207532,,,
Ciampea,ID,-6.55472,106.70083,207212,,,
Sumedang Utara,ID,-6.85,107.91667,206746,,,
Annaba,DZ,36.9,7.76667,206570,,,
Sabadell,ES,41.54329,2.10942,206493,,,
Móstoles,ES,40.32234,-3.86496,206478,,,
Dinājpur,BD,25.62745,88.63779,206234,,,
Itabuna,BR,-14.78556,-39.28028,205660,,,
Suzhou,CN,33.63611,116.97889,205130,,,
São Carlos,BR,-22.0175,-47.89083,205035,,,
Alcalá de Henares,ES,40.48205,-3.35996,204574,,,
Gaoping,CN,30.77576,106.10294,204368,,,
Debrecen,HU,47.53333,21.63333,204124,,,
Las Tunas,CU,20.96167,-76.95111,203684,,,
Hortolândia,BR,-22.85833,-47.22,203533,,,
Daqing,CN,46.58333,125,203488,,,
Erfurt,DE,50.9787,11.03283,203254,,,
Edéa,CM,3.8,10.13333,203149,,,
Achiaman,GH,5.7,-0.33333,202932,,,
Burnaby,CA,49.26636,-122.95263,202799,,,
Tampere,FI,61.49911,23.78712,202687,,,
Yiyang,CN,28.58917,112.32833,202608,,,
Harburg,DE,53.46057,9.98388,202571,,,
Linxia Chengguanzhen,CN,35.60028,103.20639,202402,,,
Barisāl,BD,22.70497,90.37013,202242,,,
Cileungsir,ID,-6.39472,106.95917,202190,,,
Mossoró,BR,-5.1875,-37.34417,202005,,,
Yuncheng,CN,35.02306,110.99278,201950,,,
Itapevi,BR,-23.54889,-46.93417,201748,,,
Rengasdengklok,ID,-6.15917,107.29806,201463,,,
Sete Lagoas,BR,-19.46583,-44.24667,201334,,,
La Pintana,CL,-33.58331,-70.63419,201178,,,
Nicosia,CY,35.16667,33.36667,200452,,,
Santo Domingo de los Colorados,EC,-0.25305,-79.17536,200421,,,
Jalālābād,AF,34.42647,70.45153,200331,,,
Charleroi,BE,50.41136,4.44448,200132,,,
São José,BR,-28.21171,-49.1632,200000,,,
Ladner,CA,49.08938,-123.08241,200000,,,
Saidpur,BD,25.77769,88.89169,199422,,,
Dudley,GB,52.5,-2.08333,199059,,,
Hagen,DE,51.36081,7.47168,198972,,,
Saskatoon,CA,52.11679,-106.63452,198958,,,
Yan’an Beilu,CN,44.00782,87.30461,198776,,,
Pamplona,ES,42.81687,-1.64323,198491,,,
Kaiyuan,CN,23.69767,103.30372,198423,,,
Rostock,DE,54.0887,12.14049,198293,,,
Machala,EC,-3.25861,-79.96054,198123,,,
Fuenlabrada,ES,40.28419,-3.79415,197836,,,
Mentougou,CN,39.93819,116.09307,197772,,,
Talca,CL,-35.4264,-71.65542,197479,,,
Northampton,GB,52.25,-0.88333,197322,,,
San-Pédro,CI,4.74851,-6.6363,196751,,,
Reims,FR,49.25,4.03333,196565,,,
Laâyoune / El Aaiún,EH,27.16224,-13.20315,196331,,,
Palmas,BR,-10.16745,-48.32766,196272,,,
Townsville,AU,-19.26639,146.8057,196219,,,
Americana,BR,-22.73917,-47.33139,196022,,,
Burgas,BG,42.50606,27.46781,195966,,,
Xinhui,CN,22.456,113.0482,195129,,,
Kendari,ID,-3.9778,122.51507,195006,,,
Petrolina,BR,-9.39861,-40.50083,194650,,,
Yamoussoukro,CI,6.82055,-5.27674,194530,,,
Kassel,DE,51.31667,9.5,194501,,,
Portsmouth,GB,50.79899,-1.09125,194150,,,
Parung,ID,-6.42139,106.73306,193898,,,
Divinópolis,BR,-20.13889,-44.88389,193832,,,
Luton,GB,51.87967,-0.41748,193669,,,
Ezhou,CN,30.4,114.83333,193652,,,
Maracanaú,BR,-3.87667,-38.62556,193529,,,
Bayamo,CU,20.37917,-76.64333,192632,,,
Tanjungpinang,ID,0.91667,104.45,192493,,,
Pār Naogaon,BD,24.80418,88.94875,192464,,,
Newcastle upon Tyne,GB,54.97328,-1.61396,192382,,,
Humen,CN,22.81898,113.67306,191891,,,
Sidi Bel Abbès,DZ,35.18994,-0.63085,191769,,,
Haicheng,CN,40.85158,122.74754,191651,,,
Curug,ID,-6.26583,106.55639,191406,,,
Barrancabermeja,CO,7.06528,-73.85472,191403,,,
Preston,GB,53.76667,-2.71667,190687,,,
Zoucheng,CN,35.40056,116.96556,190537,,,
Vantaa,FI,60.29414,25.04099,190058,,,
Banī Suwayf,EG,29.07441,31.09785,189624,,,
Mwene-Ditu,CD,-7.00906,23.45278,189177,,,
Santarém,BR,-2.44306,-54.70833,189047,,,
Wanxian,CN,30.81544,108.37089,188980,,,
San Fernando del Valle de Catamarca,AR,-28.46957,-65.78524,188812,,,
Almería,ES,36.83814,-2.45974,188810,,,
Camaçari,BR,-12.6975,-38.32417,188758,,,
Labuhanbajo,ID,-8.4964,119.8877,188724,,,
Cibinong,ID,-6.48167,106.85417,188663,,,
Donghai,CN,22.94594,115.64204,188602,,,
Boyeros,CU,23.0072,-82.4017,188593,,,
Baiyin,CN,36.54696,104.17023,188533,,,
Santa Bárbara d'Oeste,BR,-22.75361,-47.41361,188000,,,
Rio Grande,BR,-32.035,-52.09861,187838,,,
Sutton,GB,51.35,-0.2,187600,,,
Cachoeiro de Itapemirim,BR,-20.84889,-41.11278,187019,,,
Kikwit,CD,-5.04098,18.81619,186991,,,
Pinar del Río,CU,22.4175,-83.69806,186990,,,
Pābna,BD,24.00644,89.2372,186781,,,
Cienfuegos,CU,22.14611,-80.43556,186644,,,
Shibīn al Kawm,EG,30.55258,31.00904,186345,,,
Madiun,ID,-7.6298,111.5239,186099,,,
Leganés,ES,40.32718,-3.7635,186066,,,
Arica,CL,-18.4746,-70.29792,185999,,,
Le Havre,FR,49.4938,0.10767,185972,,,
Richmond Hill,CA,43.87111,-79.43725,185541,,,
Donostia / San Sebastián,ES,43.31283,-1.97499,185357,,,
Hamm,DE,51.68033,7.82089,185327,,,
Mainz,DE,49.98419,8.2791,184997,,,
Zaoyang,CN,32.12722,112.75417,184509,,,
Milton Keynes,GB,52.04172,-0.75583,184506,,,
Mbandaka,CD,0.04865,18.26034,184185,,,
Pemalang,ID,-6.9,109.36667,184149,,,
Quanzhou,CN,24.91389,118.58583,184143,,,
San Luis,AR,-33.29501,-66.33563,183982,,,
Genève,CH,46.20222,6.14569,183981,,,
Baishan,CN,41.93853,126.41965,183880,,,
Aberdeen,GB,57.14369,-2.09814,183790,,,
Zaozhuang,CN,34.86472,117.55417,183665,,,
Cergy-Pontoise,FR,49.03894,2.07805,183430,,,
Manta,EC,-0.96212,-80.71271,183166,,,
Lembang,ID,-6.81167,107.6175,183130,,,
Santander,ES,43.46472,-3.80444,182700,,,
Liège,BE,50.63373,5.56749,182597,,,
Itaboraí,BR,-22.74444,-42.85944,182498,,,
Blida,DZ,36.47004,2.8277,182447,,,
Barrie,CA,44.40011,-79.66634,182041,,,
Richmond,CA,49.17003,-123.13683,182000,,,
Probolinggo,ID,-7.7543,113.2159,181656,,,
Anda,CN,46.40202,125.31454,181271,,,
Saarbrücken,DE,49.2354,6.98165,181227,,,
Shangqiu,CN,34.45,115.65,181218,,,
Linz,AT,48.30639,14.28611,181162,,,
Rio Claro,BR,-22.41139,-47.56139,180147,,,
Tāngāil,BD,24.24984,89.91655,180144,,,
Matadi,CD,-5.79949,13.44068,180109,,,
Castelló de la Plana,ES,39.98333,-0.03333,180005,,,
Indaiatuba,BR,-23.09028,-47.21806,179911,,,
Dos Quebradas,CO,4.83916,-75.66726,179583,,,
Passo Fundo,BR,-28.26278,-52.40667,179529,,,
Xianning,CN,29.88333,114.21667,179494,,,
Sayibage,CN,41.76055,86.15231,179465,,,
Yuanlin,CN,30.41513,112.88595,179079,,,
Chenzhou,CN,25.8,113.03333,179038,,,
Burgos,ES,42.35022,-3.67527,178966,,,
Tiaret,DZ,35.37103,1.31699,178915,,,
Chlef,DZ,36.16525,1.33452,178616,,,
K'ut'aisi,GE,42.26791,42.69459,178338,,,
Habana del Este,CU,23.15917,-82.33056,178041,,,
Sunderland,GB,54.90465,-1.38222,177965,,,
Jingzhou,CN,30.35028,112.19028,177878,,,
Sants-Montjuïc,ES,41.37263,2.1546,177636,,,
Norwich,GB,52.62783,1.29834,177636,,,
Loum,CM,4.7182,9.7351,177429,,,
Split,HR,43.50891,16.43915,176314,,,
Saint-Étienne,FR,45.43333,4.4,176280,,,
Regina,CA,50.45008,-104.6178,176183,,,
Zhenzhou,CN,32.28034,119.16999,176006,,,
Turku,FI,60.45148,22.26869,175945,,,
Xindi,CN,29.81667,113.46667,175761,,,
Bella Vista,DO,18.45,-69.93333,175683,,,
Jiutai,CN,44.1525,125.83278,175115,,,
Cotia,BR,-23.60389,-46.91917,174828,,,
Pamulang,ID,-6.34278,106.73833,174557,,,
Bozhou,CN,33.87722,115.77028,174140,,,
Bata,GQ,1.86391,9.76582,173046,,,
Licheng,CN,23.29549,113.82465,172775,,,
Salatiga,ID,-7.33194,110.49278,172645,,,
Miskolc,HU,48.1,20.78333,172637,,,
Piraeus,GR,37.94745,23.63708,172429,,,
Weinan,CN,34.50355,109.50891,172321,,,
Walsall,GB,52.58528,-1.98396,172141,,,
Herne,DE,51.5388,7.22572,172108,,,
Francisco Morato,BR,-23.28167,-46.74528,171790,,,
Nanping,CN,26.645,118.17361,171674,,,
Dongling,CN,41.81444,123.57583,171454,,,
Mülheim (Ruhr),DE,51.43333,6.88333,171000,,,
Swansea,GB,51.62079,-3.94323,170883,,,
Uvira,CD,-3.39534,29.13779,170391,,,
Portoviejo,EC,-1.05458,-80.45445,170326,,,
Araçatuba,BR,-21.20889,-50.43278,170024,,,
Fuyang,CN,32.9,115.81667,170023,,,
Horta-Guinardó,ES,41.41849,2.1677,169920,,,
Albacete,ES,38.99424,-1.85643,169716,,,
Laiyang,CN,36.97583,120.71361,169594,,,
Bahir Dar,ET,11.59364,37.39077,168899,,,
Baranavichy,BY,53.1327,26.0139,168772,,,
Toulon,FR,43.11667,5.93333,168701,,,
Araraquara,BR,-21.79444,-48.17556,168468,,,
Bordj Bou Arreridj,DZ,36.07322,4.76108,168346,,,
Angers,FR,47.46667,-0.55,168279,,,
Alcorcón,ES,40.34582,-3.82487,167967,,,
Ech Chettia,DZ,36.19591,1.25538,167955,,,
Jamālpur,BD,24.91965,89.94812,167900,,,
Ferraz de Vasconcelos,BR,-23.54083,-46.36861,167900,,,
Eloy Alfaro,EC,-2.17579,-79.85519,167784,,,
Jingmen,CN,31.03361,112.20472,167750,,,
Korhogo,CI,9.45803,-5.62961,167359,,,
Getafe,ES,40.30571,-3.73295,167164,,,
Plumbon,ID,-6.705,108.47278,167105,,,
Banhā,EG,30.45906,31.17858,167029,,,
Arapiraca,BR,-9.7525,-36.66111,166562,,,
Fuling,CN,29.706,107.39575,166507,,,
Osnabrück,DE,52.27264,8.0498,166462,,,
Idfu,EG,24.98028,32.87472,166102,,,
Gaozhou,CN,21.93924,110.84607,166069,,,
Ulanhot,CN,46.08333,122.08333,165846,,,
Shanwei,CN,22.78199,115.3475,165699,,,
Oakville,CA,43.45011,-79.68292,165697,,,
Tuluá,CO,4.08466,-76.19536,165501,,,
Esmeraldas,EC,0.9592,-79.65397,165216,,,
Jiaozhou,CN,36.28389,120.00333,165026,,,
Nou Barris,ES,41.44163,2.17727,164981,,,
Banjaran,ID,-7.04528,107.58778,164952,,,
Szeged,HU,46.253,20.14824,164883,,,
Fendou,CN,45.21235,130.90254,164844,,,
Serang,ID,-6.1149,106.1502,164767,,,
Lages,BR,-27.81611,-50.32611,164676,,,
Basel,CH,47.5584,7.57327,164488,,,
Zenica,BA,44.20169,17.90397,164423,,,
Burlington,CA,43.38621,-79.83713,164415,,,
Solingen,DE,51.17343,7.0845,164359,,,
Plzeň,CZ,49.74747,13.37759,164180,,,
Bejaïa,DZ,36.75587,5.08433,164103,,,
Barra Mansa,BR,-22.54417,-44.17139,164052,,,
Nossa Senhora do Socorro,BR,-10.855,-37.12611,163993,,,
Parakou,BJ,9.33716,2.63031,163753,,,
Bournemouth,GB,50.72048,-1.8795,163600,,,
Southend-on-Sea,GB,51.53782,0.71433,163377,,,
Pátra,GR,38.24444,21.73444,163360,,,
Tongzhou,CN,39.90395,116.66183,163326,,,
Ludwigshafen am Rhein,DE,49.48121,8.44641,163196,,,
Envigado,CO,6.17591,-75.59174,163007,,,
Anbu,CN,23.44895,116.68092,162964,,,
Leverkusen,DE,51.0303,6.98432,162738,,,
Skikda,DZ,36.87617,6.90921,162702,,,
La Rioja,AR,-29.41105,-66.85067,162620,,,
Dourados,BR,-22.22111,-54.80556,162202,,,
Criciúma,BR,-28.6775,-49.36972,161954,,,
Kunduz,AF,36.72896,68.857,161902,,,
Hortaleza,ES,40.47444,-3.6411,161661,,,
Coquimbo,CL,-29.95332,-71.33947,161317,,,
Xiaogan,CN,30.91667,113.9,160437,,,
Chapecó,BR,-27.09639,-52.61833,160157,,,
Puerto Montt,CL,-41.46574,-72.94289,160054,,,
Zhicheng,CN,30.29556,111.50472,159383,,,
Lawang,ID,-7.8353,112.6947,159380,,,
San Miguel del Padrón,CU,23.06639,-82.29472,159273,,,
Tarija,BO,-21.53549,-64.72956,159269,,,
Oldenburg,DE,53.14118,8.21467,159218,,,
Pasuruan,ID,-7.6453,112.9075,158600,,,
Grenoble,FR,45.16667,5.71667,158552,,,
El Achir,DZ,36.06386,4.62744,158333,,,
Huzhou,CN,30.8703,120.0933,158320,,,
Barreiras,BR,-12.15278,-44.99,158292,,,
Centro Habana,CU,23.13833,-82.36417,158151,,,
Sobral,BR,-3.68611,-40.34972,157996,,,
Sunggal,ID,3.5765,98.6151,157914,,,
Greater Sudbury,CA,46.49,-80.99001,157857,,,
Ţalkhā,EG,31.0539,31.37787,157737,,,
San Blas,ES,40.43893,-3.61537,157367,,,
Perbaungan,ID,3.5679,98.956,157174,,,
Nanpiao,CN,41.09822,120.74792,157044,,,
Souk Ahras,DZ,36.28639,7.95111,156745,,,
Pécs,HU,46.08333,18.23333,156649,,,
Ruse,BG,43.85639,25.97083,156238,,,
Malabo,GQ,3.75,8.78333,155963,,,
Tema,GH,5.6698,-0.01657,155782,,,
Yichun,CN,47.72143,128.87529,155762,,,
Itajaí,BR,-26.90778,-48.66194,155716,,,
Salamanca,ES,40.96882,-5.66388,155619,,,
Ilhéus,BR,-14.78889,-39.04944,155499,,,
Swindon,GB,51.55797,-1.78116,155432,,,
Lianghu,CN,29.99152,120.89845,155000,,,
Tetuán de las Victorias,ES,40.46667,-3.71667,155000,,,
Beipiao,CN,41.79194,120.77917,154999,,,
Guangshui,CN,31.6199,113.9978,154771,,,
Butembo,CD,0.14164,29.29117,154621,,,
Oxford,GB,51.75222,-1.25596,154566,,,
La Serena,CL,-29.90453,-71.24894,154521,,,
Leshan,CN,29.56228,103.76386,154477,,,
Gandajika,CD,-6.75,23.95,154425,,,
Zhaodong,CN,46.06771,125.98263,154406,,,
Ambato,EC,-1.24908,-78.61675,154369,,,
Djelfa,DZ,34.67279,3.263,154265,,,
Pasarkemis,ID,-6.17028,106.53028,154234,,,
San Cristóbal,DO,18.41667,-70.1,154040,,,
Xinzhou,CN,38.40917,112.73333,154003,,,
Limassol,CY,34.675,33.03333,154000,,,
Gondar,ET,12.6,37.46667,153914,,,
Río Cuarto,AR,-33.13067,-64.34992,153757,,,
Sanshui,CN,23.15486,112.89161,153714,,,
Angra dos Reis,BR,-23.00667,-44.31806,153635,,,
Boshan,CN,36.48333,117.83333,153596,,,
